company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,difficulty_score,total_seats,total_passengers,scheduled_ground_time_minutes,total_children,actual_ground_time_minutes,basic_economy_pax,time_pressure_ratio,pnr_count,minimum_turn_minutes,load_factor,children_ratio,basic_economy_ratio,ground_time_variance,avg_party_size,ground_time_efficiency
UA,763,2025-08-12,ORD,PWM,0.4448128566403772,166,218,209,14,214,10,-0.7559808612440191,115,51,1.313253012048193,0.0642201834862385,0.0458715596330275,0.0239234449760765,1.8956521739130436,4.098039215686274
YX,3465,2025-08-05,ORD,GSP,0.4152471349074659,76,81,64,3,49,10,-0.46875,59,34,1.0657894736842106,0.037037037037037,0.1234567901234567,-0.234375,1.3728813559322033,1.8823529411764703
UA,476,2025-08-07,ORD,CVG,0.3941773159414589,150,135,66,2,62,15,-0.303030303030303,110,46,0.9,0.0148148148148148,0.1111111111111111,-0.0606060606060606,1.2272727272727273,1.434782608695652
UA,2254,2025-08-08,ORD,PDX,0.4502603023114965,200,251,535,16,534,29,-0.8841121495327103,152,62,1.255,0.0637450199203187,0.1155378486055776,-0.0018691588785046,1.6513157894736843,8.629032258064516
UA,2427,2025-08-15,ORD,CVG,0.3730985449363466,126,77,71,3,44,3,-0.3943661971830985,58,43,0.6111111111111112,0.0389610389610389,0.0389610389610389,-0.380281690140845,1.3275862068965518,1.6511627906976745
UA,1491,2025-08-03,ORD,DFW,0.4127400109594178,150,168,159,5,166,6,-0.710691823899371,104,46,1.12,0.0297619047619047,0.0357142857142857,0.0440251572327044,1.6153846153846154,3.4565217391304346
YX,3628,2025-08-04,ORD,IND,0.3698185655029735,76,76,59,1,52,4,-0.423728813559322,69,34,1.0,0.0131578947368421,0.0526315789473684,-0.1186440677966101,1.1014492753623188,1.7352941176470589
UA,2369,2025-08-08,ORD,AUS,0.4234640408031055,166,188,71,9,81,23,-0.2816901408450704,120,51,1.1325301204819278,0.0478723404255319,0.1223404255319148,0.1408450704225352,1.5666666666666669,1.392156862745098
OO,5577,2025-08-11,ORD,JAX,0.4095213218515996,76,80,645,3,608,9,-0.9472868217054264,57,34,1.0526315789473684,0.0375,0.1125,-0.0573643410852713,1.4035087719298245,18.97058823529412
UA,422,2025-08-03,ORD,ATH,0.4371023169555403,318,344,185,12,197,0,-0.1621621621621621,169,155,1.0817610062893082,0.0348837209302325,0.0,0.0648648648648648,2.035502958579882,1.1935483870967742
UA,1041,2025-08-05,ORD,GRR,0.4171541614686509,126,125,57,4,64,14,-0.2456140350877192,87,43,0.992063492063492,0.032,0.112,0.1228070175438596,1.4367816091954022,1.3255813953488371
UA,1044,2025-08-15,ORD,LAX,0.4330475973124862,234,272,984,11,1053,27,-0.9329268292682928,170,66,1.1623931623931625,0.0404411764705882,0.0992647058823529,0.0701219512195122,1.6,14.909090909090908
UA,944,2025-08-08,ORD,FRA,0.4615804294904448,318,382,185,26,193,0,-0.1621621621621621,203,155,1.20125786163522,0.0680628272251308,0.0,0.0432432432432432,1.8817733990147785,1.1935483870967742
UA,1485,2025-08-15,ORD,SEA,0.4269700353500062,179,197,74,6,95,15,-0.2432432432432432,121,56,1.100558659217877,0.0304568527918781,0.0761421319796954,0.2837837837837837,1.628099173553719,1.3214285714285714
G7,4491,2025-08-01,ORD,CAE,0.3875228481563812,50,47,80,0,68,5,-0.6375,39,29,0.94,0.0,0.1063829787234042,-0.15,1.205128205128205,2.7586206896551726
G7,4173,2025-08-06,ORD,AVL,0.363222144702469,50,44,112,0,135,1,-0.7410714285714286,38,29,0.88,0.0,0.0227272727272727,0.2053571428571428,1.1578947368421053,3.8620689655172415
UA,2008,2025-08-13,ORD,MCO,0.4623918906036494,166,229,1002,18,64,5,-0.9491017964071856,115,51,1.379518072289157,0.0786026200873362,0.0218340611353711,-0.936127744510978,1.991304347826087,19.647058823529413
OO,5538,2025-08-13,ORD,HSV,0.3530935424893393,50,34,76,0,81,2,-0.618421052631579,28,29,0.68,0.0,0.0588235294117647,0.0657894736842105,1.2142857142857142,2.6206896551724137
UA,2424,2025-08-03,ORD,RDU,0.3916432195079751,179,183,80,1,58,19,-0.3,145,56,1.0223463687150838,0.0054644808743169,0.1038251366120218,-0.275,1.2620689655172417,1.4285714285714286
OO,5140,2025-08-01,ORD,CMX,0.4511046487387394,50,66,55,6,120,7,-0.4727272727272727,45,29,1.32,0.0909090909090909,0.106060606060606,1.181818181818182,1.4666666666666666,1.896551724137931
G7,4425,2025-08-11,ORD,GRR,0.374552289402704,50,52,140,1,187,2,-0.7928571428571428,47,29,1.04,0.0192307692307692,0.0384615384615384,0.3357142857142857,1.1063829787234043,4.827586206896552
UA,1830,2025-08-07,ORD,DSM,0.4152334999338963,150,177,58,8,99,19,-0.2068965517241379,122,46,1.18,0.0451977401129943,0.1073446327683615,0.7068965517241379,1.4508196721311477,1.2608695652173914
G7,4468,2025-08-04,ORD,LEX,0.4181082771256189,50,47,69,2,48,4,-0.5797101449275363,36,29,0.94,0.0425531914893617,0.0851063829787234,-0.3043478260869565,1.3055555555555556,2.3793103448275863
UA,1811,2025-08-10,ORD,MSP,0.4003752904640051,166,175,81,3,159,14,-0.2592592592592592,148,60,1.0542168674698795,0.0171428571428571,0.08,0.9629629629629628,1.1824324324324325,1.35
G7,4518,2025-08-08,ORD,STL,0.3760172157902741,50,54,44,1,41,0,-0.3409090909090909,40,29,1.08,0.0185185185185185,0.0,-0.0681818181818181,1.35,1.5172413793103448
OO,5309,2025-08-11,ORD,FWA,0.3438963409143915,76,34,-5,0,29,3,0.0,30,34,0.4473684210526316,0.0,0.088235294117647,0.0,1.1333333333333333,-0.1470588235294117
OO,5469,2025-08-02,ORD,CVG,0.4021448115999341,76,76,82,0,84,14,-0.524390243902439,61,39,1.0,0.0,0.1842105263157894,0.024390243902439,1.2459016393442623,2.102564102564102
YX,3468,2025-08-13,ORD,BGR,0.395787749305083,70,73,47,1,65,7,-0.2765957446808511,48,34,1.042857142857143,0.0136986301369863,0.0958904109589041,0.3829787234042553,1.5208333333333333,1.3823529411764706
OO,4748,2025-08-08,ORD,ATW,0.3745653162691104,50,37,0,0,37,6,0.0,34,29,0.74,0.0,0.1621621621621621,0.0,1.088235294117647,0.0
UA,2323,2025-08-06,ORD,MCO,0.4789133804307172,200,291,770,23,741,17,-0.9194805194805196,123,62,1.455,0.0790378006872852,0.0584192439862542,-0.0376623376623376,2.365853658536585,12.419354838709678
OO,5819,2025-08-01,ORD,DLH,0.423759129785575,50,60,55,3,55,1,-0.4727272727272727,39,29,1.2,0.05,0.0166666666666666,0.0,1.5384615384615383,1.896551724137931
UA,2040,2025-08-04,ORD,DEN,0.3816657691100166,179,183,95,3,69,9,-0.4105263157894737,146,56,1.0223463687150838,0.0163934426229508,0.0491803278688524,-0.2736842105263158,1.2534246575342465,1.6964285714285714
UA,1599,2025-08-15,ORD,DEN,0.4187324689234138,362,407,754,15,737,19,-0.8846153846153846,303,87,1.1243093922651934,0.0368550368550368,0.0466830466830466,-0.0225464190981432,1.3432343234323432,8.666666666666666
UA,2370,2025-08-14,ORD,BOS,0.4143474999015227,179,203,82,5,68,14,-0.3170731707317073,144,56,1.1340782122905029,0.0246305418719211,0.0689655172413793,-0.1707317073170731,1.4097222222222223,1.4642857142857142
UA,1495,2025-08-09,ORD,TVC,0.4378598655666673,179,112,102,12,162,11,0.1666666666666666,51,119,0.6256983240223464,0.1071428571428571,0.0982142857142857,0.5882352941176471,2.196078431372549,0.8571428571428571
UA,2684,2025-08-13,ORD,FCA,0.4379330800022235,179,198,75,7,99,16,-0.2533333333333333,106,56,1.106145251396648,0.0353535353535353,0.0808080808080808,0.32,1.8679245283018868,1.3392857142857142
OO,5470,2025-08-01,ORD,GEG,0.4118222963943608,76,85,49,2,76,10,-0.3061224489795918,55,34,1.118421052631579,0.0235294117647058,0.1176470588235294,0.5510204081632653,1.5454545454545454,1.4411764705882353
UA,1776,2025-08-13,ORD,PHL,0.3866127512589184,166,190,15,6,62,10,2.4,143,51,1.144578313253012,0.031578947368421,0.0526315789473684,3.1333333333333333,1.3286713286713288,0.2941176470588235
UA,1577,2025-08-12,ORD,SFO,0.4208085362709969,234,259,123,8,128,25,-0.4634146341463415,180,66,1.106837606837607,0.0308880308880308,0.0965250965250965,0.040650406504065,1.4388888888888889,1.8636363636363635
UA,1842,2025-08-06,ORD,SAN,0.4360290362802461,200,218,85,12,163,27,-0.2705882352941176,135,62,1.09,0.055045871559633,0.1238532110091743,0.9176470588235294,1.614814814814815,1.3709677419354838
OO,5946,2025-08-14,ORD,RAP,0.424737931663645,70,64,101,3,110,15,-0.6633663366336634,47,34,0.9142857142857144,0.046875,0.234375,0.0891089108910891,1.3617021276595744,2.9705882352941178
G7,4482,2025-08-07,ORD,TUL,0.3642455393471617,50,43,45,0,62,3,-0.3555555555555555,41,29,0.86,0.0,0.0697674418604651,0.3777777777777777,1.048780487804878,1.5517241379310345
UA,600,2025-08-11,ORD,LAS,0.3833179461855024,179,113,86,1,70,7,-0.3488372093023256,79,56,0.6312849162011173,0.0088495575221238,0.0619469026548672,-0.1860465116279069,1.4303797468354431,1.5357142857142858
UA,2040,2025-08-01,ORD,DEN,0.4106947695728394,179,184,77,7,66,10,-0.2727272727272727,134,56,1.0279329608938548,0.0380434782608695,0.0543478260869565,-0.1428571428571428,1.373134328358209,1.375
YX,3433,2025-08-10,ORD,CVG,0.369461040067898,76,69,114,2,51,0,-0.7017543859649122,58,34,0.9078947368421052,0.0289855072463768,0.0,-0.5526315789473685,1.1896551724137931,3.3529411764705883
OO,5652,2025-08-13,ORD,GEG,0.4173080292756254,76,86,71,3,95,7,-0.5211267605633803,58,34,1.131578947368421,0.0348837209302325,0.0813953488372093,0.3380281690140845,1.4827586206896552,2.088235294117647
OO,5446,2025-08-04,ORD,CLE,0.3975140036126375,76,83,56,2,85,6,-0.3928571428571428,64,34,1.0921052631578947,0.0240963855421686,0.072289156626506,0.5178571428571429,1.296875,1.6470588235294117
UA,534,2025-08-06,ORD,EWR,0.3657344394900698,200,138,76,3,257,3,-0.1842105263157894,118,62,0.69,0.0217391304347826,0.0217391304347826,2.381578947368421,1.1694915254237288,1.2258064516129032
UA,2106,2025-08-13,ORD,SFO,0.396762207176957,200,139,75,4,101,26,-0.1733333333333333,114,62,0.695,0.0287769784172661,0.1870503597122302,0.3466666666666667,1.219298245614035,1.2096774193548387
UA,2323,2025-08-07,ORD,MCO,0.4705408869700336,200,284,717,22,688,26,-0.9135285913528592,131,62,1.42,0.0774647887323943,0.0915492957746478,-0.0404463040446304,2.16793893129771,11.564516129032258
UA,1612,2025-08-12,ORD,MEM,0.3580578776965829,126,54,100,1,47,1,-0.57,43,43,0.4285714285714285,0.0185185185185185,0.0185185185185185,-0.53,1.255813953488372,2.3255813953488373
YX,3614,2025-08-03,ORD,MCI,0.4151071920607002,76,89,154,4,132,8,-0.7792207792207793,56,34,1.1710526315789471,0.0449438202247191,0.0898876404494382,-0.1428571428571428,1.5892857142857142,4.529411764705882
OO,5383,2025-08-13,ORD,TVC,0.4091169135361945,50,54,40,1,58,5,-0.275,42,29,1.08,0.0185185185185185,0.0925925925925925,0.45,1.2857142857142858,1.3793103448275863
UA,2039,2025-08-01,ORD,MCO,0.421502555141426,200,258,74,14,85,11,-0.1621621621621621,139,62,1.29,0.0542635658914728,0.0426356589147286,0.1486486486486486,1.856115107913669,1.1935483870967742
UA,312,2025-08-04,ORD,CHS,0.4467051974855589,150,199,70,13,80,28,-0.3428571428571428,116,46,1.3266666666666669,0.0653266331658291,0.1407035175879397,0.1428571428571428,1.7155172413793105,1.5217391304347827
UA,1933,2025-08-01,ORD,LAS,0.3934953518856222,179,191,77,3,87,17,-0.2727272727272727,122,56,1.067039106145251,0.0157068062827225,0.0890052356020942,0.1298701298701298,1.5655737704918034,1.375
OO,5118,2025-08-14,ORD,PLN,0.4134865244953977,50,52,57,2,47,3,-0.4912280701754385,31,29,1.04,0.0384615384615384,0.0576923076923076,-0.175438596491228,1.6774193548387095,1.9655172413793105
UA,288,2025-08-08,ORD,SNN,0.4130445062608031,176,197,240,6,220,0,-0.4916666666666666,109,122,1.119318181818182,0.0304568527918781,0.0,-0.0833333333333333,1.8073394495412844,1.9672131147540983
OO,5395,2025-08-05,ORD,GSO,0.4073455553311654,70,62,39,3,42,7,-0.1282051282051282,51,34,0.8857142857142857,0.0483870967741935,0.1129032258064516,0.0769230769230769,1.2156862745098038,1.1470588235294117
OO,5868,2025-08-06,ORD,YWG,0.412782912265618,76,71,68,3,243,5,-0.3823529411764705,48,42,0.9342105263157896,0.0422535211267605,0.0704225352112676,2.573529411764706,1.4791666666666667,1.619047619047619
OO,4748,2025-08-05,ORD,ATW,0.4454026204926883,50,49,124,4,71,8,-0.7661290322580645,30,29,0.98,0.0816326530612244,0.1632653061224489,-0.4274193548387097,1.6333333333333333,4.275862068965517
OO,5124,2025-08-02,ORD,EAU,0.429916544870263,50,38,61,3,67,5,-0.5245901639344263,19,29,0.76,0.0789473684210526,0.131578947368421,0.0983606557377049,2.0,2.103448275862069
UA,1933,2025-08-12,ORD,LAS,0.3795585927495885,179,139,528,3,558,4,-0.8939393939393939,95,56,0.776536312849162,0.0215827338129496,0.0287769784172661,0.0568181818181818,1.4631578947368422,9.428571428571429
UA,293,2025-08-05,ORD,LGA,0.4233999219873491,166,190,57,9,60,22,-0.1052631578947368,122,51,1.144578313253012,0.0473684210526315,0.1157894736842105,0.0526315789473684,1.5573770491803278,1.1176470588235294
UA,1834,2025-08-07,ORD,TPA,0.4059152958646309,166,161,1002,1,959,12,-0.9491017964071856,122,51,0.9698795180722892,0.0062111801242236,0.0745341614906832,-0.0429141716566866,1.319672131147541,19.647058823529413
UA,970,2025-08-02,ORD,FCO,0.43213703512631,318,300,571,12,556,0,-0.8248686514886164,131,100,0.9433962264150944,0.04,0.0,-0.0262697022767075,2.2900763358778624,5.71
UA,1657,2025-08-09,ORD,LGA,0.4196621176561049,126,140,635,4,627,21,-0.9322834645669292,98,43,1.1111111111111112,0.0285714285714285,0.15,-0.0125984251968503,1.4285714285714286,14.767441860465116
OO,5275,2025-08-01,ORD,DLH,0.384931633278005,50,52,99,2,76,0,-0.7070707070707071,36,29,1.04,0.0384615384615384,0.0,-0.2323232323232323,1.4444444444444444,3.413793103448276
YX,3520,2025-08-13,ORD,BDL,0.4156390808534912,76,81,936,4,614,10,-0.9252136752136751,57,70,1.0657894736842106,0.0493827160493827,0.1234567901234567,-0.344017094017094,1.4210526315789471,13.371428571428572
UA,563,2025-08-05,ORD,EWR,0.4148095008029195,200,223,400,8,409,25,-0.845,151,62,1.115,0.0358744394618834,0.1121076233183856,0.0225,1.47682119205298,6.451612903225806
UA,1803,2025-08-09,ORD,DEN,0.42509103894734,179,222,23,12,54,11,1.434782608695652,147,56,1.2402234636871508,0.054054054054054,0.0495495495495495,1.3478260869565215,1.510204081632653,0.4107142857142857
UA,980,2025-08-09,ORD,DUB,0.4289939981901504,243,285,375,14,387,0,-0.6,154,150,1.1728395061728396,0.0491228070175438,0.0,0.032,1.8506493506493509,2.5
OO,4789,2025-08-09,ORD,FAR,0.3901060255581808,76,70,267,1,326,5,-0.8726591760299626,44,34,0.9210526315789472,0.0142857142857142,0.0714285714285714,0.2209737827715356,1.5909090909090908,7.852941176470588
OO,4645,2025-08-13,ORD,FWA,0.3634345633477848,50,48,88,0,93,1,-0.6704545454545454,41,29,0.96,0.0,0.0208333333333333,0.0568181818181818,1.170731707317073,3.034482758620689
UA,714,2025-08-01,ORD,MDT,0.4100760872340275,150,129,1429,4,1443,26,-0.9622113365990204,96,54,0.86,0.0310077519379844,0.2015503875968992,0.0097970608817354,1.34375,26.46296296296296
UA,2333,2025-08-03,ORD,BWI,0.4117484370201996,179,199,63,7,73,10,-0.1111111111111111,140,56,1.111731843575419,0.0351758793969849,0.050251256281407,0.1587301587301587,1.4214285714285717,1.125
YX,3601,2025-08-03,ORD,YYZ,0.4006571118285538,76,80,52,1,53,10,-0.1923076923076923,59,42,1.0526315789473684,0.0125,0.125,0.0192307692307692,1.3559322033898304,1.238095238095238
UA,1859,2025-08-03,ORD,SNA,0.4069745041077263,126,147,167,7,57,1,-0.7425149700598802,110,43,1.1666666666666667,0.0476190476190476,0.0068027210884353,-0.6586826347305389,1.3363636363636364,3.883720930232558
UA,224,2025-08-13,ORD,BZN,0.4459734454851877,166,200,23,12,62,26,1.2173913043478262,103,51,1.2048192771084338,0.06,0.13,1.6956521739130437,1.941747572815534,0.4509803921568627
UA,2278,2025-08-15,ORD,SEA,0.4411429038553933,200,234,80,11,90,21,-0.225,137,62,1.17,0.047008547008547,0.0897435897435897,0.125,1.708029197080292,1.2903225806451613
UA,1658,2025-08-02,ORD,EWR,0.4300853931060654,179,201,405,7,380,41,-0.8617283950617284,132,56,1.1229050279329609,0.0348258706467661,0.2039800995024875,-0.0617283950617283,1.5227272727272727,7.232142857142857
OO,5344,2025-08-15,ORD,MBS,0.4197874816555337,50,51,106,2,130,7,-0.7264150943396226,39,29,1.02,0.0392156862745098,0.1372549019607843,0.2264150943396226,1.3076923076923077,3.655172413793104
UA,1564,2025-08-03,ORD,MSP,0.4052397407538345,179,184,130,2,174,31,-0.0846153846153846,153,119,1.0279329608938548,0.0108695652173913,0.1684782608695652,0.3384615384615385,1.2026143790849673,1.092436974789916
G7,4416,2025-08-14,ORD,STL,0.3941268876510577,50,58,316,2,297,1,-0.9082278481012658,41,29,1.16,0.0344827586206896,0.0172413793103448,-0.060126582278481,1.4146341463414631,10.89655172413793
OO,5448,2025-08-03,ORD,FWA,0.3720176558278175,50,49,132,0,131,3,-0.7803030303030303,36,29,0.98,0.0,0.0612244897959183,-0.0075757575757575,1.3611111111111112,4.551724137931035
YX,3694,2025-08-09,ORD,OMA,0.4117427898025985,76,91,47,5,47,3,-0.2765957446808511,62,34,1.1973684210526316,0.0549450549450549,0.0329670329670329,0.0,1.467741935483871,1.3823529411764706
G7,4502,2025-08-13,ORD,LEX,0.4124551375727489,50,55,55,2,62,7,-0.4727272727272727,47,29,1.1,0.0363636363636363,0.1272727272727272,0.1272727272727272,1.1702127659574468,1.896551724137931
G7,4390,2025-08-08,ORD,CHA,0.3817009529648104,50,50,54,1,30,4,-0.4629629629629629,42,29,1.0,0.02,0.08,-0.4444444444444444,1.1904761904761905,1.862068965517241
UA,2387,2025-08-07,ORD,MCO,0.4895936580206389,179,230,78,24,77,24,-0.2051282051282051,101,62,1.2849162011173183,0.1043478260869565,0.1043478260869565,-0.0128205128205128,2.277227722772277,1.2580645161290325
YX,3707,2025-08-09,ORD,IND,0.3686350156593028,76,49,59,1,85,3,-0.3389830508474576,33,39,0.6447368421052632,0.0204081632653061,0.0612244897959183,0.4406779661016949,1.4848484848484849,1.5128205128205128
YX,3604,2025-08-02,ORD,CMH,0.4221185525115767,76,78,49,4,32,9,-0.2040816326530612,48,39,1.0263157894736843,0.0512820512820512,0.1153846153846153,-0.3469387755102041,1.625,1.2564102564102564
YX,3542,2025-08-11,ORD,YUL,0.4210594346378284,76,95,68,4,66,9,-0.3823529411764705,60,42,1.25,0.0421052631578947,0.0947368421052631,-0.0294117647058823,1.5833333333333333,1.619047619047619
OO,5444,2025-08-15,ORD,LIT,0.3598201475824125,50,41,40,0,46,2,-0.275,36,29,0.82,0.0,0.048780487804878,0.15,1.1388888888888888,1.3793103448275863
UA,2090,2025-08-02,ORD,MIA,0.4470489785779686,166,207,61,9,71,23,-0.0655737704918032,91,57,1.2469879518072289,0.0434782608695652,0.1111111111111111,0.1639344262295081,2.274725274725274,1.0701754385964912
YX,3571,2025-08-08,ORD,IND,0.4034101841959554,70,72,60,3,67,8,-0.4333333333333333,61,34,1.0285714285714285,0.0416666666666666,0.1111111111111111,0.1166666666666666,1.180327868852459,1.7647058823529411
UA,2059,2025-08-06,ORD,PDX,0.4352802485653204,179,189,85,7,224,33,-0.3411764705882353,130,56,1.0558659217877095,0.037037037037037,0.1746031746031746,1.6352941176470588,1.4538461538461538,1.5178571428571428
UA,1989,2025-08-01,ORD,BOS,0.4322338124561962,179,211,70,9,81,18,-0.2,136,56,1.1787709497206704,0.0426540284360189,0.0853080568720379,0.1571428571428571,1.5514705882352942,1.25
UA,2011,2025-08-14,ORD,YVR,0.4021779558783793,150,157,62,3,53,10,-0.032258064516129,98,60,1.0466666666666666,0.019108280254777,0.0636942675159235,-0.1451612903225806,1.6020408163265305,1.0333333333333334
OO,4780,2025-08-14,ORD,CAK,0.3895552089744262,50,45,2731,0,2449,5,-0.9893811790552912,43,29,0.9,0.0,0.1111111111111111,-0.1032588795313072,1.0465116279069768,94.17241379310344
UA,1933,2025-08-04,ORD,LAS,0.3888387781725482,179,200,73,4,73,8,-0.2328767123287671,141,56,1.11731843575419,0.02,0.04,0.0,1.4184397163120568,1.3035714285714286
UA,2202,2025-08-12,ORD,IAH,0.3942236937092216,179,200,9,7,71,19,5.222222222222222,154,56,1.11731843575419,0.035,0.095,6.888888888888889,1.2987012987012987,0.1607142857142857
UA,2232,2025-08-08,ORD,MSP,0.4209124182444008,166,147,55,6,56,13,-0.0727272727272727,99,51,0.8855421686746988,0.0408163265306122,0.0884353741496598,0.0181818181818181,1.4848484848484849,1.0784313725490196
UA,1741,2025-08-09,ORD,JAC,0.4338366981206771,126,167,92,9,72,1,-0.532608695652174,74,43,1.3253968253968254,0.0538922155688622,0.0059880239520958,-0.217391304347826,2.256756756756757,2.13953488372093
OO,5493,2025-08-13,ORD,ATW,0.4488158694962694,50,63,104,3,50,10,-0.7211538461538461,40,29,1.26,0.0476190476190476,0.1587301587301587,-0.5192307692307693,1.575,3.586206896551724
UA,845,2025-08-01,ORD,GRU,0.4117679170647262,318,367,360,18,254,0,-0.5694444444444444,269,155,1.1540880503144657,0.0490463215258855,0.0,-0.2944444444444444,1.3643122676579926,2.3225806451612905
UA,1740,2025-08-03,ORD,RSW,0.4817009828978856,179,260,401,22,355,24,-0.8603491271820449,112,56,1.452513966480447,0.0846153846153846,0.0923076923076923,-0.1147132169576059,2.321428571428572,7.160714285714286
UA,2628,2025-08-15,ORD,BNA,0.357989965688601,166,81,73,0,72,9,-0.3013698630136986,70,51,0.4879518072289157,0.0,0.1111111111111111,-0.0136986301369863,1.1571428571428573,1.431372549019608
